Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
11-07-2023,14:35,11-07-2023,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,"Venta 7 Vanguard S&P 500 UCITS ETF USD Dis@76,3 EUR (IE00B3XXRP09)",,EUR,"534,10",EUR,"2755,99",4e37e25d-0e1a-4074-aa9d-18e35126a741
11-07-2023,14:34,11-07-2023,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"2221,89",4e37e25d-0e1a-4074-aa9d-18e35126a741
11-07-2023,14:34,11-07-2023,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,"Venta 2 Vanguard S&P 500 UCITS ETF USD Dis@76,3 EUR (IE00B3XXRP09)",,EUR,"152,60",EUR,"2222,89",4e37e25d-0e1a-4074-aa9d-18e35126a741
11-07-2023,14:29,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Venta 87 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@20,1 EUR (IE00B3WJKG14)",,EUR,"1748,70",EUR,"2070,29",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
11-07-2023,14:28,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Venta 5 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@20,1 EUR (IE00B3WJKG14)",,EUR,"100,50",EUR,"321,59",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
11-07-2023,14:25,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Venta 2 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@20,1 EUR (IE00B3WJKG14)",,EUR,"40,20",EUR,"221,09",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
11-07-2023,14:21,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Venta 5 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@20,1 EUR (IE00B3WJKG14)",,EUR,"100,50",EUR,"180,89",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
11-07-2023,13:58,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"80,39",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
11-07-2023,13:58,11-07-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Venta 1 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@20,1 EUR (IE00B3WJKG14)",,EUR,"20,10",EUR,"81,39",d0ae4cfd-930f-48cd-a042-9d42fd9dcb92
05-07-2023,17:19,05-07-2023,,,Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank:,,,,EUR,"61,29",
,,,,,"7,17 EUR",,,,,,
05-07-2023,17:19,05-07-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-7,17",EUR,"54,12",
05-07-2023,07:38,04-07-2023,,,Ingreso Cambio de Divisa,,EUR,"7,17",EUR,"61,29",
05-07-2023,07:38,04-07-2023,,,Retirada Cambio de Divisa,"1,0909",USD,"-7,82",USD,"0,00",
04-07-2023,07:26,03-07-2023,COCA-COLA CO,US1912161007,Dividendo,,USD,"9,20",USD,"7,82",
04-07-2023,07:26,03-07-2023,COCA-COLA CO,US1912161007,Retención del dividendo,,USD,"-1,38",USD,"-1,38",
03-07-2023,00:31,30-06-2023,,,Flatex Interest Income,,EUR,"0,00",EUR,"54,12",
30-06-2023,19:06,30-06-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 18,27 EUR",,,,EUR,"54,12",
30-06-2023,19:06,30-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-18,27",EUR,"35,85",
30-06-2023,07:46,29-06-2023,,,Ingreso Cambio de Divisa,,EUR,"18,27",EUR,"54,12",
30-06-2023,07:46,29-06-2023,,,Retirada Cambio de Divisa,"1,0892",USD,"-19,90",USD,"0,00",
29-06-2023,07:48,28-06-2023,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"9,45",USD,"19,90",
29-06-2023,07:37,28-06-2023,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,Dividendo,,USD,"10,45",USD,"10,45",
16-06-2023,17:19,16-06-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,25 EUR",,,,EUR,"35,85",
16-06-2023,17:19,16-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-4,25",EUR,"31,60",
16-06-2023,07:29,15-06-2023,TELEFONICA SA,ES0178430E18,Dividendo,,EUR,"5,25",EUR,"35,85",
16-06-2023,07:29,15-06-2023,TELEFONICA SA,ES0178430E18,Retención del dividendo,,EUR,"-1,00",EUR,"30,60",
08-06-2023,16:34,08-06-2023,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.383,71 EUR",,,,EUR,"31,60",
08-06-2023,16:34,08-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"1383,71",EUR,"1415,31",
08-06-2023,10:34,07-06-2023,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.954,35 EUR",,,,EUR,"31,60",
08-06-2023,10:34,07-06-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"1954,35",EUR,"1985,95",
08-06-2023,09:04,08-06-2023,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"31,60",d590889a-b1d3-4288-97a7-980929158eac
08-06-2023,09:04,08-06-2023,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,"Compra 5 Vanguard FTSE All-World UCITS ETF USD Dis@101,94 EUR (IE00B3RBWM25)",,EUR,"-509,70",EUR,"32,60",d590889a-b1d3-4288-97a7-980929158eac
08-06-2023,09:04,08-06-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"542,30",79fc3b8d-050c-4b0f-b95d-fdcc7168f1b6
08-06-2023,09:04,08-06-2023,ISHARES S&P 500 INFO TECHNOLG SCTR,IE00B3WJKG14,"Compra 45 iShares S&P 500 Info Technolg Sctr UCITS ETF USD A@19,378 EUR (IE00B3WJKG14)",,EUR,"-872,01",EUR,"543,30",79fc3b8d-050c-4b0f-b95d-fdcc7168f1b6
07-06-2023,19:15,07-06-2023,WALT DISNEY CO,US2546871060,Ingreso Cambio de Divisa,"1,0666",USD,"1107,60",USD,"0,00",4e6fcc73-f105-44d2-adc6-7748e75e724a
07-06-2023,19:15,07-06-2023,WALT DISNEY CO,US2546871060,Retirada Cambio de Divisa,,EUR,"-1038,41",EUR,"1415,31",4e6fcc73-f105-44d2-adc6-7748e75e724a
07-06-2023,19:15,07-06-2023,WALT DISNEY CO,US2546871060,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2453,72",4e6fcc73-f105-44d2-adc6-7748e75e724a
07-06-2023,19:15,07-06-2023,WALT DISNEY CO,US2546871060,"Compra 12 Walt Disney Co@92,3 USD (US2546871060)",,USD,"-1107,60",USD,"-1107,60",4e6fcc73-f105-44d2-adc6-7748e75e724a
07-06-2023,17:59,07-06-2023,KRAFT HEINZ CO,US5007541064,Ingreso Cambio de Divisa,"1,0674",USD,"369,89",USD,"0,00",8732fd4f-19bc-4a17-bffb-9438c021d1f6
07-06-2023,17:59,07-06-2023,KRAFT HEINZ CO,US5007541064,Retirada Cambio de Divisa,,EUR,"-346,53",EUR,"2455,72",8732fd4f-19bc-4a17-bffb-9438c021d1f6
07-06-2023,17:59,07-06-2023,KRAFT HEINZ CO,US5007541064,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"2802,25",8732fd4f-19bc-4a17-bffb-9438c021d1f6
07-06-2023,17:59,07-06-2023,KRAFT HEINZ CO,US5007541064,"Compra 10 Kraft Heinz Co@36,9893 USD (US5007541064)",,USD,"-369,89",USD,"-369,89",8732fd4f-19bc-4a17-bffb-9438c021d1f6
07-06-2023,17:59,07-06-2023,COCA-COLA CO,US1912161007,Ingreso Cambio de Divisa,"1,0674",USD,"601,40",USD,"0,00",6f1cc128-e48e-40c9-a217-2e8b3534489d
07-06-2023,17:59,07-06-2023,COCA-COLA CO,US1912161007,Retirada Cambio de Divisa,,EUR,"-563,41",EUR,"2804,25",6f1cc128-e48e-40c9-a217-2e8b3534489d
07-06-2023,17:59,07-06-2023,COCA-COLA CO,US1912161007,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"3367,66",6f1cc128-e48e-40c9-a217-2e8b3534489d
07-06-2023,17:59,07-06-2023,COCA-COLA CO,US1912161007,"Compra 10 Coca-Cola Co@60,14 USD (US1912161007)",,USD,"-601,40",USD,"-601,40",6f1cc128-e48e-40c9-a217-2e8b3534489d
18-05-2023,11:49,17-05-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 209,82 EUR",,,,EUR,"3369,66",
18-05-2023,11:49,17-05-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-209,82",EUR,"3159,84",
17-05-2023,17:49,17-05-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,87 EUR",,,,EUR,"3369,66",
17-05-2023,17:49,17-05-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,87",EUR,"3367,79",
17-05-2023,15:30,17-05-2023,AMAZON.COM INC,US0231351067,Retirada Cambio de Divisa,"1,0858",USD,"-230,00",USD,"0,00",06717325-a3ee-433b-91dc-7be195e8b988
17-05-2023,15:30,17-05-2023,AMAZON.COM INC,US0231351067,Ingreso Cambio de Divisa,,EUR,"211,82",EUR,"3369,66",06717325-a3ee-433b-91dc-7be195e8b988
17-05-2023,15:30,17-05-2023,AMAZON.COM INC,US0231351067,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"3157,84",06717325-a3ee-433b-91dc-7be195e8b988
17-05-2023,15:30,17-05-2023,AMAZON.COM INC,US0231351067,Venta 2 Amazon.com Inc@115 USD (US0231351067),,USD,"230,00",USD,"230,00",06717325-a3ee-433b-91dc-7be195e8b988
17-05-2023,07:35,16-05-2023,,,Ingreso Cambio de Divisa,,EUR,"1,87",EUR,"3159,84",
17-05-2023,07:35,16-05-2023,,,Retirada Cambio de Divisa,"1,0890",USD,"-2,04",USD,"0,00",
16-05-2023,07:20,15-05-2023,ALLY FINANCIAL INC,US02005N1000,Dividendo,,USD,"2,40",USD,"2,04",
16-05-2023,07:20,15-05-2023,ALLY FINANCIAL INC,US02005N1000,Retención del dividendo,,USD,"-0,36",USD,"-0,36",
12-05-2023,10:05,11-05-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 213,25 EUR",,,,EUR,"3157,97",
12-05-2023,10:05,11-05-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-213,25",EUR,"2944,72",
11-05-2023,19:52,11-05-2023,ALPHABET INC CLASS C,US02079K1079,Retirada Cambio de Divisa,"1,0940",USD,"-234,40",USD,"0,00",6af03692-1863-4d08-9e6c-0aab4e926276
11-05-2023,19:52,11-05-2023,ALPHABET INC CLASS C,US02079K1079,Ingreso Cambio de Divisa,,EUR,"214,25",EUR,"3157,97",6af03692-1863-4d08-9e6c-0aab4e926276
11-05-2023,19:52,11-05-2023,ALPHABET INC CLASS C,US02079K1079,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"2943,72",6af03692-1863-4d08-9e6c-0aab4e926276
11-05-2023,19:52,11-05-2023,ALPHABET INC CLASS C,US02079K1079,"Venta 2 Alphabet Inc Class C@117,2 USD (US02079K1079)",,USD,"234,40",USD,"234,40",6af03692-1863-4d08-9e6c-0aab4e926276
02-05-2023,12:34,01-05-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2.912,8 EUR",,,,EUR,"2944,72",
02-05-2023,12:34,01-05-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2912,80",EUR,"31,92",
01-05-2023,15:30,01-05-2023,APPLE INC,US0378331005,Retirada Cambio de Divisa,"1,1053",USD,"-3220,50",USD,"0,00",a88d0845-aefb-40ab-a969-d0dd117736af
01-05-2023,15:30,01-05-2023,APPLE INC,US0378331005,Ingreso Cambio de Divisa,,EUR,"2913,80",EUR,"2944,72",a88d0845-aefb-40ab-a969-d0dd117736af
01-05-2023,15:30,01-05-2023,APPLE INC,US0378331005,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"30,92",a88d0845-aefb-40ab-a969-d0dd117736af
01-05-2023,15:30,01-05-2023,APPLE INC,US0378331005,"Venta 19 Apple Inc@169,5 USD (US0378331005)",,USD,"3220,50",USD,"3220,50",a88d0845-aefb-40ab-a969-d0dd117736af
05-04-2023,17:34,05-04-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,56 EUR",,,,EUR,"31,92",
05-04-2023,17:34,05-04-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,56",EUR,"28,36",
05-04-2023,08:40,04-04-2023,,,Ingreso Cambio de Divisa,,EUR,"3,56",EUR,"31,92",
05-04-2023,08:40,04-04-2023,,,Retirada Cambio de Divisa,"1,0980",USD,"-3,91",USD,"0,00",
04-04-2023,07:30,03-04-2023,COCA-COLA CO,US1912161007,Dividendo,,USD,"4,60",USD,"3,91",
04-04-2023,07:30,03-04-2023,COCA-COLA CO,US1912161007,Retención del dividendo,,USD,"-0,69",USD,"-0,69",
03-04-2023,02:21,31-03-2023,,,Flatex Interest Income,,EUR,"0,00",EUR,"28,36",
31-03-2023,13:21,30-03-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 12,99 EUR",,,,EUR,"28,36",
31-03-2023,13:21,30-03-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-12,99",EUR,"15,37",
30-03-2023,13:38,29-03-2023,,,Ingreso Cambio de Divisa,,EUR,"12,99",EUR,"28,36",
30-03-2023,13:38,29-03-2023,,,Retirada Cambio de Divisa,"1,0871",USD,"-14,12",USD,"0,00",
30-03-2023,09:55,29-03-2023,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"3,27",USD,"14,12",
30-03-2023,09:44,29-03-2023,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,Dividendo,,USD,"10,85",USD,"10,85",
20-02-2023,16:49,20-02-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,46 EUR",,,,EUR,"15,37",
20-02-2023,16:49,20-02-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,46",EUR,"11,91",
18-02-2023,07:37,17-02-2023,,,Ingreso Cambio de Divisa,,EUR,"3,46",EUR,"15,37",
18-02-2023,07:37,17-02-2023,,,Retirada Cambio de Divisa,"1,0721",USD,"-3,71",USD,"0,00",
17-02-2023,16:49,17-02-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,91 EUR",,,,EUR,"11,91",
17-02-2023,16:49,17-02-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,91",EUR,"10,00",
17-02-2023,07:34,16-02-2023,,,Ingreso Cambio de Divisa,,EUR,"1,91",EUR,"11,91",
17-02-2023,07:34,16-02-2023,,,Retirada Cambio de Divisa,"1,0700",USD,"-2,04",USD,"3,71",
17-02-2023,07:03,16-02-2023,APPLE INC,US0378331005,Dividendo,,USD,"4,37",USD,"5,75",
17-02-2023,07:03,16-02-2023,APPLE INC,US0378331005,Retención del dividendo,,USD,"-0,66",USD,"1,38",
16-02-2023,07:23,15-02-2023,ALLY FINANCIAL INC,US02005N1000,Dividendo,,USD,"2,40",USD,"2,04",
16-02-2023,07:23,15-02-2023,ALLY FINANCIAL INC,US02005N1000,Retención del dividendo,,USD,"-0,36",USD,"-0,36",
30-01-2023,11:51,27-01-2023,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 615,18 EUR",,,,EUR,"10,00",
30-01-2023,11:51,27-01-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"615,18",EUR,"625,18",
27-01-2023,20:45,27-01-2023,ALLY FINANCIAL INC,US02005N1000,Ingreso Cambio de Divisa,"1,0842",USD,"260,80",USD,"0,00",b37a23f1-c24a-4f05-8178-6866d809394b
27-01-2023,20:45,27-01-2023,ALLY FINANCIAL INC,US02005N1000,Retirada Cambio de Divisa,,EUR,"-240,55",EUR,"10,00",b37a23f1-c24a-4f05-8178-6866d809394b
27-01-2023,20:45,27-01-2023,ALLY FINANCIAL INC,US02005N1000,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"250,55",b37a23f1-c24a-4f05-8178-6866d809394b
27-01-2023,20:45,27-01-2023,ALLY FINANCIAL INC,US02005N1000,"Compra 8 Ally Financial Inc@32,6 USD (US02005N1000)",,USD,"-260,80",USD,"-260,80",b37a23f1-c24a-4f05-8178-6866d809394b
27-01-2023,16:46,27-01-2023,AMAZON.COM INC,US0231351067,Ingreso Cambio de Divisa,"1,0817",USD,"204,00",USD,"0,00",2a107d99-3c04-40e7-baca-b8f2ba969ad5
27-01-2023,16:46,27-01-2023,AMAZON.COM INC,US0231351067,Retirada Cambio de Divisa,,EUR,"-188,59",EUR,"251,55",2a107d99-3c04-40e7-baca-b8f2ba969ad5
27-01-2023,16:46,27-01-2023,AMAZON.COM INC,US0231351067,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"440,14",2a107d99-3c04-40e7-baca-b8f2ba969ad5
27-01-2023,16:46,27-01-2023,AMAZON.COM INC,US0231351067,Compra 2 Amazon.com Inc@102 USD (US0231351067),,USD,"-204,00",USD,"-204,00",2a107d99-3c04-40e7-baca-b8f2ba969ad5
27-01-2023,15:30,27-01-2023,ALPHABET INC CLASS C,US02079K1079,Ingreso Cambio de Divisa,"1,0823",USD,"198,10",USD,"0,00",c3ee3117-767a-423a-9921-fead5e1cdbf7
27-01-2023,15:30,27-01-2023,ALPHABET INC CLASS C,US02079K1079,Retirada Cambio de Divisa,,EUR,"-183,04",EUR,"441,14",c3ee3117-767a-423a-9921-fead5e1cdbf7
27-01-2023,15:30,27-01-2023,ALPHABET INC CLASS C,US02079K1079,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"624,18",c3ee3117-767a-423a-9921-fead5e1cdbf7
27-01-2023,15:30,27-01-2023,ALPHABET INC CLASS C,US02079K1079,"Compra 2 Alphabet Inc Class C@99,05 USD (US02079K1079)",,USD,"-198,10",USD,"-198,10",c3ee3117-767a-423a-9921-fead5e1cdbf7
27-01-2023,11:21,27-01-2023,,,flatex Deposit,,EUR,"620,00",EUR,"625,18",
04-01-2023,05:36,03-01-2023,,,Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 10 EUR,,,,EUR,"5,18",
04-01-2023,05:36,03-01-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"10,00",EUR,"15,18",
03-01-2023,14:00,31-12-2022,,,Comisión de conectividad con el mercado 2023 (New York Stock Exchange - NSY),,EUR,"-2,50",EUR,"5,18",
03-01-2023,14:00,31-12-2022,,,Comisión de conectividad con el mercado 2023 (Nasdaq - NDQ),,EUR,"-2,50",EUR,"7,68",
03-01-2023,14:00,31-12-2022,,,Comisión de conectividad con el mercado 2023 (Euronext Amsterdam - EAM),,EUR,"-2,50",EUR,"10,18",
03-01-2023,14:00,31-12-2022,,,Comisión de conectividad con el mercado 2023 (Xetra - XET),,EUR,"-2,50",EUR,"12,68",
02-01-2023,13:10,02-01-2023,,,Flatex Interest Income,,EUR,"0,00",EUR,"15,18",
30-12-2022,20:04,30-12-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 12,06 EUR",,,,EUR,"15,18",
30-12-2022,20:04,30-12-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-12,06",EUR,"3,12",
30-12-2022,11:20,29-12-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 607,89 EUR",,,,EUR,"15,18",
30-12-2022,11:20,29-12-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"607,89",EUR,"623,07",
30-12-2022,07:49,29-12-2022,,,Ingreso Cambio de Divisa,,EUR,"12,06",EUR,"15,18",
30-12-2022,07:49,29-12-2022,,,Retirada Cambio de Divisa,"1,0688",USD,"-12,89",USD,"0,00",
29-12-2022,16:01,29-12-2022,APPLE INC,US0378331005,Ingreso Cambio de Divisa,"1,0611",USD,"644,00",USD,"12,89",c93dc2ed-6904-49c6-9d02-85e1dd76e5ab
29-12-2022,16:01,29-12-2022,APPLE INC,US0378331005,Retirada Cambio de Divisa,,EUR,"-606,89",EUR,"3,12",c93dc2ed-6904-49c6-9d02-85e1dd76e5ab
29-12-2022,16:01,29-12-2022,APPLE INC,US0378331005,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"610,01",c93dc2ed-6904-49c6-9d02-85e1dd76e5ab
29-12-2022,16:01,29-12-2022,APPLE INC,US0378331005,"Compra 5 Apple Inc@128,8 USD (US0378331005)",,USD,"-644,00",USD,"-631,11",c93dc2ed-6904-49c6-9d02-85e1dd76e5ab
29-12-2022,08:50,28-12-2022,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,Dividendo,,USD,"9,86",USD,"12,89",
29-12-2022,07:27,28-12-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"3,03",USD,"3,03",
28-12-2022,11:11,28-12-2022,,,flatex Deposit,,EUR,"600,00",EUR,"611,01",
19-12-2022,18:34,19-12-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,52 EUR",,,,EUR,"11,01",
19-12-2022,18:34,19-12-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,52",EUR,"7,49",
17-12-2022,08:43,16-12-2022,,,Ingreso Cambio de Divisa,,EUR,"3,52",EUR,"11,01",
17-12-2022,08:43,16-12-2022,,,Retirada Cambio de Divisa,"1,0613",USD,"-3,74",USD,"0,00",
16-12-2022,17:04,16-12-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,75 EUR",,,,EUR,"7,49",
16-12-2022,17:04,16-12-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,75",EUR,"5,74",
16-12-2022,12:25,15-12-2022,TELEFONICA SA,ES0178430E18,Dividendo,,EUR,"5,25",EUR,"7,49",
16-12-2022,12:25,15-12-2022,TELEFONICA SA,ES0178430E18,Retención del dividendo,,EUR,"-1,00",EUR,"2,24",
16-12-2022,09:05,15-12-2022,COCA-COLA CO,US1912161007,Dividendo,,USD,"4,40",USD,"3,74",
16-12-2022,09:05,15-12-2022,COCA-COLA CO,US1912161007,Retención del dividendo,,USD,"-0,66",USD,"-0,66",
16-12-2022,08:34,30-11-2022,,,Comisión de conectividad con el mercado 2022 (New York Stock Exchange - NSY),,EUR,"-2,50",EUR,"3,24",
23-11-2022,12:04,22-11-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 607,07 EUR",,,,EUR,"5,74",
23-11-2022,12:04,22-11-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"607,07",EUR,"612,81",
22-11-2022,18:24,22-11-2022,COCA-COLA CO,US1912161007,Ingreso Cambio de Divisa,"1,0246",USD,"621,00",USD,"0,00",bfdc9dd4-2b8f-40e3-859f-dcc7ab30ce67
22-11-2022,18:24,22-11-2022,COCA-COLA CO,US1912161007,Retirada Cambio de Divisa,,EUR,"-606,07",EUR,"5,74",bfdc9dd4-2b8f-40e3-859f-dcc7ab30ce67
22-11-2022,18:24,22-11-2022,COCA-COLA CO,US1912161007,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"611,81",bfdc9dd4-2b8f-40e3-859f-dcc7ab30ce67
22-11-2022,18:24,22-11-2022,COCA-COLA CO,US1912161007,"Compra 10 Coca-Cola Co@62,1 USD (US1912161007)",,USD,"-621,00",USD,"-621,00",bfdc9dd4-2b8f-40e3-859f-dcc7ab30ce67
22-11-2022,13:31,22-11-2022,,,flatex Deposit,,EUR,"600,00",EUR,"612,81",
14-11-2022,17:49,14-11-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,64 EUR",,,,EUR,"12,81",
14-11-2022,17:49,14-11-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,64",EUR,"10,17",
12-11-2022,07:36,11-11-2022,,,Ingreso Cambio de Divisa,,EUR,"2,64",EUR,"12,81",
12-11-2022,07:36,11-11-2022,,,Retirada Cambio de Divisa,"1,0374",USD,"-2,74",USD,"0,00",
11-11-2022,07:24,10-11-2022,APPLE INC,US0378331005,Dividendo,,USD,"3,22",USD,"2,74",
11-11-2022,07:24,10-11-2022,APPLE INC,US0378331005,Retención del dividendo,,USD,"-0,48",USD,"-0,48",
01-11-2022,17:19,01-11-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,"10,17",
01-11-2022,17:19,01-11-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-0,01",EUR,"10,16",
01-11-2022,10:19,31-10-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,"10,17",
01-11-2022,10:19,31-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"0,01",EUR,"10,18",
31-10-2022,16:34,31-10-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,"10,17",
31-10-2022,16:34,31-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-0,01",EUR,"10,16",
31-10-2022,11:04,28-10-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,"10,17",
31-10-2022,11:04,28-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"0,01",EUR,"10,18",
28-10-2022,16:50,28-10-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,"10,17",
28-10-2022,16:50,28-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-0,01",EUR,"10,16",
